4.4444	0	11.1111	6.6667	4.4444	6.6667	11.1111	4.4444	6.6667	8.33	0	11.67	10	8.33	5	8.33	6.67	5	19	0.3115	3.65	0.0598	1.5	0.0246	0.21311	0.27869	0.29508	45	0.24444	0.26667	0.24444	16	0.125	0.3125	0.4375	-27.4	-0.44918	-1
9.3023	0	9.3023	11.6279	16.2791	2.3256	6.9767	6.9767	4.6512	10.17	0	13.56	10.17	11.86	1.69	8.47	6.78	3.39	14	0.2333	5.93	0.0988	2.01	0.0335	0.23333	0.31667	0.26667	43	0.23256	0.27907	0.34884	17	0.23529	0.41176	0.05882	-21.62	-0.36033	1
8.8889	0	6.6667	4.4444	13.3333	2.2222	2.2222	8.8889	8.8889	8.14	2.33	6.98	6.98	9.3	2.33	5.81	8.14	10.47	29	0.3333	13.22	0.152	4.92	0.0565	0.28736	0.22989	0.22989	45	0.28889	0.17778	0.26667	42	0.28571	0.28571	0.19048	-35.36	-0.40644	0
8.5106	0	6.383	4.2553	12.766	6.383	6.383	10.6383	8.5106	9.41	1.18	7.06	7.06	14.12	5.88	4.71	8.24	4.71	31	0.3605	11.55	0.1344	4.39	0.051	0.18605	0.25581	0.34884	47	0.25532	0.23404	0.31915	39	0.10256	0.28205	0.38462	-42.5	-0.49419	0
4.4444	0	8.8889	4.4444	15.5556	8.8889	4.4444	8.8889	6.6667	5.17	0	8.62	3.45	13.79	6.9	5.17	8.62	5.17	20	0.339	19.39	0.3286	7.28	0.1235	0.27119	0.18644	0.32203	45	0.28889	0.17778	0.35556	14	0.21429	0.21429	0.21429	-15.6	-0.26441	0
0	0	5	10	5	10	10	5	10	6.1	2.44	10.98	9.76	10.98	4.88	6.1	9.76	3.66	29	0.3494	3.26	0.0393	1.04	0.0125	0.20482	0.27711	0.3253	42	0.28571	0.2619	0.2619	41	0.12195	0.29268	0.39024	-43.8	-0.52771	0
9.0909	4.5455	4.5455	0	18.1818	4.5455	4.5455	9.0909	4.5455	5.26	3.51	8.77	5.26	8.77	8.77	8.77	8.77	10.53	19	0.3276	1.81	0.0311	0.54	0.0093	0.31034	0.22414	0.31034	22	0.18182	0.22727	0.40909	36	0.38889	0.22222	0.25	-28.5	-0.49138	-1
11.3636	2.2727	6.8182	6.8182	4.5455	4.5455	2.2727	4.5455	11.3636	11.48	3.28	6.56	4.92	3.28	3.28	6.56	4.92	9.84	22	0.3548	8.71	0.1405	3.1	0.05	0.24194	0.27419	0.17742	44	0.25	0.27273	0.20455	18	0.22222	0.27778	0.11111	-21.7	-0.35	-1
7.1429	0	7.1429	4.7619	4.7619	4.7619	9.5238	4.7619	11.9048	5.26	0	8.77	5.26	3.51	5.26	7.02	5.26	14.04	17	0.2931	10.49	0.1809	4.07	0.0702	0.31034	0.2069	0.22414	42	0.28571	0.2619	0.2381	16	0.375	0.0625	0.1875	-17.1	-0.29483	1
0	0	4.7619	9.5238	9.5238	9.5238	4.7619	4.7619	0	5.61	0	14.02	5.61	2.8	4.67	6.54	8.41	7.48	36	0.3333	43.35	0.4014	14.97	0.1386	0.27778	0.25	0.22222	21	0.19048	0.14286	0.38095	87	0.29885	0.27586	0.18391	-29.8	-0.27593	1
0	0	8.6957	4.3478	17.3913	8.6957	4.3478	17.3913	8.6957	3.88	0	9.71	6.8	8.74	7.77	7.77	11.65	7.77	33	0.3173	18.04	0.1735	6.75	0.0649	0.29808	0.21154	0.29808	23	0.34783	0.13043	0.3913	81	0.28395	0.23457	0.2716	-40.3	-0.3875	1
4.5455	0	15.9091	9.0909	6.8182	4.5455	4.5455	13.6364	4.5455	2.86	1.43	12.86	8.57	5.71	7.14	7.14	12.86	8.57	24	0.338	6.81	0.0959	2.89	0.0407	0.30986	0.23944	0.26761	44	0.27273	0.25	0.29545	27	0.37037	0.22222	0.22222	-25.5	-0.35915	0
6.6667	0	8.8889	0	6.6667	13.3333	8.8889	11.1111	4.4444	4.55	0	9.09	1.52	7.58	15.15	9.09	13.64	3.03	25	0.3731	1.85	0.0276	0.63	0.0094	0.28358	0.22388	0.29851	45	0.26667	0.26667	0.26667	22	0.31818	0.13636	0.36364	-29.4	-0.43881	-1
18.1818	0	22.7273	9.0909	4.5455	4.5455	9.0909	13.6364	9.0909	5.56	0	11.11	4.44	1.11	7.78	11.11	7.78	11.11	31	0.3407	6.68	0.0734	2.3	0.0252	0.36264	0.21978	0.1978	22	0.36364	0.40909	0.18182	69	0.36232	0.15942	0.2029	-28.2	-0.30989	-1
0	11.1111	5.5556	11.1111	33.3333	0	5.5556	5.5556	0	1.79	3.57	17.86	10.71	12.5	5.36	10.71	12.5	3.57	16	0.2807	2.93	0.0514	0.95	0.0166	0.2807	0.2807	0.33333	18	0.11111	0.22222	0.55556	39	0.35897	0.30769	0.23077	-23.7	-0.41579	-1
12.5	0	10	2.5	7.5	0	7.5	5	10	11.59	1.45	10.14	4.35	4.35	1.45	8.7	5.8	7.25	23	0.3286	6.98	0.0998	2.79	0.0399	0.24286	0.28571	0.2	40	0.275	0.25	0.25	30	0.2	0.33333	0.13333	-20	-0.28571	1
13.3333	0	6.6667	6.6667	13.3333	4.4444	4.4444	4.4444	0	11.29	0	6.45	8.06	12.9	4.84	4.84	6.45	1.61	23	0.3651	4.3	0.0683	1.77	0.0281	0.15873	0.25397	0.31746	45	0.11111	0.26667	0.33333	18	0.27778	0.22222	0.27778	-31.2	-0.49524	-1
0	0	12.5	8.3333	8.3333	4.1667	4.1667	12.5	0	7.34	0.92	10.09	4.59	8.26	7.34	8.26	11.93	5.5	35	0.3182	20.14	0.1831	6.57	0.0598	0.26364	0.26364	0.26364	24	0.20833	0.20833	0.33333	86	0.27907	0.27907	0.24419	-34.3	-0.31182	-1
0	0	18.1818	9.0909	13.6364	4.5455	9.0909	13.6364	0	6.8	0.97	10.68	3.88	15.53	7.77	7.77	10.68	6.8	34	0.3269	22.69	0.2182	7.29	0.0701	0.27885	0.22115	0.34615	22	0.27273	0.27273	0.31818	82	0.28049	0.20732	0.35366	-41.5	-0.39904	1
11.1111	4.4444	13.3333	6.6667	8.8889	6.6667	6.6667	15.5556	0	9.46	2.7	13.51	5.41	8.11	8.11	6.76	14.86	4.05	23	0.3067	4.29	0.0571	1.34	0.0178	0.26667	0.29333	0.29333	45	0.22222	0.33333	0.31111	30	0.33333	0.23333	0.26667	-32.7	-0.436	0
18.1818	2.2727	9.0909	9.0909	15.9091	2.2727	6.8182	9.0909	0	12.9	1.61	8.06	8.06	12.9	1.61	6.45	8.06	1.61	19	0.3016	6.88	0.1091	2.56	0.0406	0.15873	0.30159	0.31746	44	0.15909	0.36364	0.34091	19	0.15789	0.15789	0.26316	-27.9	-0.44286	0
7.1429	2.381	9.5238	2.381	7.1429	7.1429	7.1429	7.1429	4.7619	6.58	1.32	5.26	2.63	5.26	6.58	3.95	9.21	6.58	27	0.3506	13.1	0.1701	4.63	0.0601	0.22078	0.22078	0.24675	42	0.21429	0.2381	0.30952	35	0.22857	0.2	0.17143	-34.3	-0.44545	-1
4.3478	0	10.8696	2.1739	13.0435	6.5217	8.6957	10.8696	4.3478	6.15	0	12.31	3.08	13.85	7.69	7.69	10.77	4.62	22	0.3333	1.85	0.028	0.67	0.0102	0.25758	0.22727	0.33333	46	0.26087	0.21739	0.34783	20	0.25	0.25	0.3	-34.5	-0.52273	1
14.2857	0	7.1429	0	23.8095	4.7619	4.7619	7.1429	2.381	8.22	0	10.96	1.37	16.44	4.11	8.22	8.22	2.74	26	0.3514	23.18	0.3132	8.74	0.1181	0.21622	0.25676	0.31081	42	0.19048	0.28571	0.35714	32	0.25	0.21875	0.25	-29.9	-0.40405	0
4.6512	13.9535	4.6512	6.9767	9.3023	11.6279	9.3023	4.6512	4.6512	2.35	9.41	5.88	7.06	9.41	8.24	8.24	7.06	10.59	28	0.3256	4.44	0.0516	1.71	0.0199	0.31395	0.23256	0.2907	43	0.23256	0.32558	0.30233	43	0.39535	0.13953	0.27907	-37	-0.43023	-1
6.8182	2.2727	13.6364	11.3636	11.3636	2.2727	2.2727	6.8182	2.2727	5.05	3.03	11.11	8.08	12.12	5.05	5.05	7.07	5.05	38	0.38	2.4	0.024	1.01	0.0101	0.22	0.29	0.27	44	0.20455	0.31818	0.25	56	0.23214	0.26786	0.28571	-45.5	-0.455	0
18.1818	13.6364	9.0909	4.5455	18.1818	9.0909	13.6364	0	0	15.58	9.09	5.19	7.79	12.99	5.19	5.19	6.49	2.6	28	0.359	5.44	0.0697	1.84	0.0236	0.15385	0.32051	0.35897	22	0.18182	0.45455	0.31818	56	0.14286	0.26786	0.375	-39.6	-0.50769	-1
16.2791	0	9.3023	4.6512	13.9535	2.3256	9.3023	6.9767	9.3023	10.53	0	12.63	4.21	10.53	5.26	9.47	11.58	9.47	31	0.3229	3.9	0.0406	1.3	0.0136	0.32292	0.25	0.26042	43	0.25581	0.30233	0.25581	53	0.37736	0.20755	0.26415	-45.3	-0.47187	-1
11.1111	4.4444	6.6667	6.6667	4.4444	6.6667	2.2222	8.8889	8.8889	6.41	6.41	6.41	3.85	8.97	6.41	6.41	7.69	8.97	31	0.3924	7.7	0.0975	3.03	0.0384	0.26582	0.22785	0.29114	45	0.26667	0.26667	0.24444	34	0.26471	0.17647	0.35294	-38.1	-0.48228	-1
29.1667	4.1667	12.5	8.3333	0	4.1667	4.1667	8.3333	4.1667	20.69	5.17	12.07	6.9	6.9	3.45	6.9	5.17	5.17	17	0.2881	6.94	0.1177	2.49	0.0421	0.23729	0.38983	0.23729	24	0.20833	0.5	0.16667	35	0.25714	0.31429	0.28571	-19.4	-0.32881	-1
0	0	9.0909	4.5455	2.2727	15.9091	6.8182	18.1818	0	3.17	0	6.35	4.76	7.94	12.7	4.76	15.87	1.59	23	0.3594	4.02	0.0629	1.66	0.0259	0.21875	0.21875	0.34375	44	0.27273	0.22727	0.29545	20	0.1	0.2	0.45	-30.3	-0.47344	-1
0	0	18.1818	4.5455	0	9.0909	9.0909	13.6364	9.0909	8.64	0	12.35	6.17	7.41	7.41	8.64	7.41	14.81	28	0.3415	22.35	0.2726	8.11	0.0989	0.36585	0.2439	0.2439	22	0.36364	0.18182	0.27273	60	0.36667	0.26667	0.23333	-26.3	-0.32073	-1
9.5238	4.7619	9.5238	9.5238	9.5238	4.7619	4.7619	7.1429	0	13.48	3.37	8.99	7.87	10.11	3.37	4.49	6.74	0	36	0.4	6.84	0.076	2.52	0.028	0.13333	0.34444	0.31111	42	0.16667	0.30952	0.33333	48	0.10417	0.375	0.29167	-63.8	-0.70889	0
2.439	2.439	4.878	2.439	9.7561	7.3171	4.878	7.3171	14.6341	3.17	1.59	4.76	3.17	14.29	9.52	3.17	9.52	12.7	24	0.375	1.68	0.0263	0.69	0.0108	0.3125	0.17188	0.32812	41	0.36585	0.17073	0.26829	23	0.21739	0.17391	0.43478	-27.7	-0.43281	1
0	0	0	0	5	30	0	35	10	3.77	0	0	3.77	1.89	18.87	1.89	24.53	3.77	22	0.4074	17.51	0.3242	7.64	0.1416	0.35185	0.14815	0.27778	20	0.5	0	0.4	34	0.26471	0.23529	0.20588	-20.1	-0.37222	-1
9.0909	4.5455	9.0909	9.0909	0	4.5455	0	9.0909	0	7.53	1.08	11.83	7.53	4.3	7.53	7.53	11.83	5.38	32	0.3404	11.93	0.127	4.54	0.0483	0.28723	0.28723	0.23404	22	0.13636	0.36364	0.22727	72	0.33333	0.26389	0.23611	-29.7	-0.31596	-1
11.3636	0	9.0909	9.0909	15.9091	4.5455	4.5455	11.3636	6.8182	14.75	0	9.84	9.84	16.39	4.92	3.28	11.48	4.92	20	0.3226	26.69	0.4304	10.07	0.1625	0.22581	0.30645	0.33871	44	0.25	0.29545	0.34091	18	0.16667	0.33333	0.33333	-26.4	-0.42581	0
0	0	9.0909	0	0	6.8182	9.0909	6.8182	6.8182	0	0	6.49	1.3	0	9.09	9.09	6.49	10.39	26	0.3333	8.39	0.1076	3.52	0.0451	0.34615	0.15385	0.16667	44	0.29545	0.18182	0.18182	34	0.41176	0.11765	0.14706	-22.8	-0.29231	-1
2.2727	4.5455	15.9091	9.0909	9.0909	2.2727	11.3636	9.0909	2.2727	4.35	4.35	11.59	8.7	8.7	2.9	11.59	8.7	2.9	25	0.3571	10.61	0.1516	4.87	0.0696	0.22857	0.25714	0.31429	44	0.27273	0.25	0.31818	26	0.15385	0.26923	0.30769	-34.9	-0.49857	0
2.2727	0	13.6364	6.8182	2.2727	4.5455	9.0909	9.0909	9.0909	1.61	1.61	12.9	8.06	1.61	8.06	11.29	9.68	8.06	20	0.3175	16.62	0.2639	5.92	0.0939	0.33333	0.22222	0.25397	44	0.34091	0.20455	0.22727	19	0.31579	0.26316	0.31579	-18.8	-0.29841	0
19.0476	9.5238	0	14.2857	23.8095	0	0	0	0	12.31	3.08	9.23	12.31	9.23	6.15	3.08	9.23	7.69	23	0.3485	8.97	0.1358	3.64	0.0551	0.25758	0.28788	0.31818	21	0	0.33333	0.52381	45	0.37778	0.26667	0.22222	-26	-0.39394	-1
4.7619	0	4.7619	0	4.7619	0	4.7619	0	4.7619	1.85	0	1.85	1.85	3.7	9.26	3.7	9.26	17.59	40	0.367	17.58	0.1613	6.25	0.0574	0.36697	0.11009	0.20183	21	0.09524	0.14286	0.19048	88	0.43182	0.10227	0.20455	-19.8	-0.18165	-1
0	2.381	11.9048	2.381	23.8095	9.5238	7.1429	16.6667	2.381	2.82	1.41	11.27	2.82	16.9	9.86	7.04	11.27	2.82	22	0.3056	10.41	0.1445	3.71	0.0516	0.23611	0.19444	0.40278	42	0.2619	0.19048	0.45238	30	0.2	0.2	0.33333	-27.8	-0.38611	0
0	0	11.3636	6.8182	4.5455	4.5455	4.5455	11.3636	4.5455	7.06	0	12.94	7.06	7.06	4.71	8.24	8.24	8.24	31	0.3605	12.91	0.1501	5.18	0.0602	0.2907	0.26744	0.25581	44	0.25	0.18182	0.29545	42	0.33333	0.35714	0.21429	-38.1	-0.44302	-1
0	0	9.5238	4.7619	4.7619	0	9.5238	0	9.5238	1.27	1.27	7.59	8.86	5.06	6.33	3.8	8.86	3.8	27	0.3375	15.54	0.1943	5.59	0.0699	0.25	0.1875	0.2625	21	0.28571	0.19048	0.19048	59	0.23729	0.18644	0.28814	-22.4	-0.28	-1
0	0	13.0435	13.0435	13.0435	0	8.6957	4.3478	8.6957	2.91	3.88	6.8	9.71	12.62	8.74	4.85	4.85	9.71	36	0.3462	19.68	0.1892	6.8	0.0654	0.25962	0.21154	0.33654	23	0.26087	0.26087	0.30435	81	0.25926	0.19753	0.34568	-33.7	-0.32404	1
4.7619	0	19.0476	9.5238	0	14.2857	9.5238	19.0476	0	8.33	0	11.11	12.96	10.19	5.56	3.7	13.89	2.78	35	0.3211	57.09	0.5237	20.77	0.1905	0.22018	0.26606	0.33028	21	0.33333	0.33333	0.2381	88	0.19318	0.25	0.35227	-43.6	-0.4	-1
9.0909	0	9.0909	4.5455	9.0909	4.5455	13.6364	4.5455	9.0909	3.08	0	7.69	6.15	7.69	3.08	7.69	6.15	9.23	23	0.3485	9.24	0.14	2.92	0.0443	0.28788	0.19697	0.22727	22	0.31818	0.27273	0.22727	44	0.27273	0.15909	0.22727	-27.9	-0.42273	1
10	0	10	0	10	7.5	10	10	7.5	10.61	1.52	10.61	4.55	6.06	9.09	9.09	9.09	10.61	21	0.3134	11.51	0.1717	3.89	0.058	0.32836	0.26866	0.25373	40	0.325	0.225	0.3	27	0.33333	0.33333	0.18519	-22	-0.32836	1
0	0	8.6957	8.6957	8.6957	13.0435	8.6957	8.6957	4.3478	5.56	2.78	8.33	8.33	5.56	5.56	5.56	2.78	1.39	25	0.3425	7.62	0.1044	3.34	0.0458	0.16438	0.28767	0.24658	23	0.26087	0.17391	0.34783	50	0.12	0.34	0.2	-23.8	-0.32603	-1
0	4.7619	0	4.7619	47.619	4.7619	0	9.5238	4.7619	9.38	2.08	7.29	9.38	14.58	5.21	2.08	10.42	8.33	30	0.3093	18.72	0.193	5.78	0.0596	0.24742	0.21649	0.3299	21	0.14286	0.04762	0.66667	76	0.27632	0.26316	0.23684	-38.8	-0.4	-1
0	4.5455	9.0909	4.5455	4.5455	4.5455	9.0909	4.5455	4.5455	3.67	0.92	3.67	6.42	6.42	7.34	1.83	11.01	8.26	32	0.2909	28.68	0.2607	8.72	0.0793	0.24545	0.15455	0.29091	22	0.27273	0.18182	0.18182	88	0.23864	0.14773	0.31818	-30	-0.27273	-1
4.6512	0	11.6279	6.9767	16.2791	4.6512	6.9767	4	6.9767	12.5	0	10.94	4.69	15.62	4.69	9.38	7.81	7.81	26	0.4	3.36	0.0517	1.33	0.0204	0.26154	0.26154	0.32308	43	0.25581	0.18605	0.37209	22	0.27273	0.40909	0.22727	-38	-0.58462	0
9.5238	4.7619	14.2857	14.2857	9.5238	4.7619	9.5238	9.5238	0	9.56	8.82	6.62	16.18	12.5	4.41	4.41	7.35	5.15	47	0.3431	35.21	0.257	14.44	0.1054	0.18248	0.31387	0.36496	21	0.2381	0.33333	0.28571	116	0.17241	0.31034	0.37931	-62.5	-0.4562	-1
10	5	7.5	7.5	12.5	7.5	5	12.5	12.5	7.41	5.56	9.26	9.26	9.26	5.56	5.56	11.11	12.96	16	0.2909	6.62	0.1204	2.68	0.0487	0.30909	0.23636	0.30909	40	0.325	0.25	0.35	15	0.26667	0.2	0.2	-21.8	-0.39636	1
4.5455	4.5455	4.5455	0	13.6364	18.1818	9.0909	9.0909	4.5455	3.7	2.78	6.48	4.63	8.33	4.63	7.41	8.33	5.56	36	0.3303	17.1	0.1569	6.58	0.0604	0.25688	0.22936	0.23853	22	0.31818	0.22727	0.31818	87	0.24138	0.22989	0.21839	-34.2	-0.31376	1
0	0	9.5238	4.7619	9.5238	4.7619	4.7619	9.5238	4.7619	4.08	0	10.2	3.06	10.2	8.16	6.12	11.22	7.14	35	0.3535	41.69	0.4211	13.66	0.138	0.31313	0.18182	0.28283	21	0.19048	0.19048	0.33333	78	0.34615	0.17949	0.26923	-28.6	-0.28889	-1
0	5	10	5	15	0	0	10	0	4	2.67	8	4	14.67	6.67	5.33	9.33	14.67	26	0.3421	11.5	0.1513	4.5	0.0592	0.32895	0.18421	0.31579	20	0.2	0.15	0.35	56	0.375	0.19643	0.30357	-26.6	-0.35	-1
18.1818	0	9.0909	0	9.0909	4.5455	9.0909	9.0909	4.5455	7.92	1.98	4.95	4.95	13.86	5.94	4.95	5.94	4.95	34	0.3333	15.99	0.1568	5.82	0.0571	0.18627	0.21569	0.32353	22	0.22727	0.31818	0.27273	80	0.175	0.1875	0.3375	-36.1	-0.35392	1
0	0	0	0	23.8095	14.2857	0	9.5238	0	4.3	0	5.38	2.15	15.05	10.75	6.45	9.68	1.08	34	0.3617	19.64	0.209	7.99	0.085	0.21277	0.20213	0.34043	21	0.14286	0.04762	0.52381	73	0.23288	0.24658	0.28767	-35.9	-0.38191	-1
4.7619	0	14.2857	11.9048	9.5238	0	7.1429	11.9048	7.1429	3.51	0	10.53	10.53	10.53	3.51	5.26	10.53	5.26	19	0.3276	5.77	0.0994	2.15	0.0371	0.25862	0.18966	0.34483	42	0.28571	0.2381	0.30952	16	0.1875	0.0625	0.4375	-26.7	-0.46034	1
0	0	4.3478	8.6957	4.3478	13.0435	0	8.6957	0	10	0	4	3	6	11	4	13	4	36	0.3564	8.28	0.082	3.04	0.0301	0.30693	0.21782	0.23762	23	0.26087	0.17391	0.26087	78	0.32051	0.23077	0.23077	-29.1	-0.28812	-1
2.381	2.381	7.1429	4.7619	2.381	2.381	4.7619	2.381	9.5238	1.75	3.51	10.53	7.02	5.26	3.51	7.02	5.26	7.02	20	0.3448	2.45	0.0423	0.77	0.0133	0.2931	0.22414	0.2069	42	0.30952	0.16667	0.16667	16	0.25	0.375	0.3125	-27.6	-0.47586	0
4.7619	0	11.9048	2.381	14.2857	7.1429	9.5238	11.9048	0	10.96	4.11	10.96	4.11	12.33	8.22	8.22	10.96	0	28	0.3784	4.86	0.0657	2.09	0.0282	0.2027	0.32432	0.32432	42	0.2381	0.2381	0.35714	32	0.15625	0.4375	0.28125	-38.4	-0.51892	0
4.5455	4.5455	9.0909	4.5455	0	4.5455	9.0909	4.5455	0	8.79	2.2	9.89	8.79	2.2	4.4	6.59	6.59	4.4	32	0.3478	2.75	0.0298	1.22	0.0132	0.21739	0.31522	0.19565	22	0.18182	0.27273	0.18182	70	0.22857	0.32857	0.2	-42.69	-0.46402	-1
13.6364	4.5455	9.0909	4.5455	6.8182	9.0909	6.8182	13.6364	2.2727	10.26	3.85	6.41	3.85	7.69	10.26	7.69	11.54	1.28	23	0.2911	14.61	0.185	5.59	0.0708	0.21519	0.29114	0.29114	44	0.22727	0.36364	0.25	35	0.2	0.2	0.34286	-31.8	-0.40253	-1
13.6364	0	13.6364	4.5455	4.5455	9.0909	18.1818	9.0909	4.5455	10.53	2.11	14.74	9.47	10.53	6.32	9.47	13.68	5.26	34	0.3542	24.48	0.255	8.33	0.0868	0.28125	0.30208	0.32292	22	0.31818	0.36364	0.22727	74	0.27027	0.28378	0.35135	-38	-0.39583	1
11.6279	0	11.6279	4.6512	4.6512	6.9767	6.9767	6.9767	0	11.59	0	13.04	10.14	4.35	4.35	5.8	8.7	1.45	21	0.3	6.09	0.087	2.5	0.0356	0.2	0.31429	0.28571	43	0.23256	0.25581	0.30233	27	0.14815	0.40741	0.25926	-30.1	-0.43	0
15	5	2.5	7.5	15	5	2.5	7.5	7.5	10.77	6.15	3.08	10.77	12.31	7.69	4.62	7.69	4.62	21	0.3182	6.78	0.1027	2.26	0.0342	0.16667	0.27273	0.39394	40	0.175	0.3	0.375	26	0.15385	0.23077	0.42308	-30.6	-0.46364	0
4.5455	0	0	4.5455	9.0909	9.0909	0	13.6364	9.0909	6.92	1.54	6.15	6.15	3.85	6.15	7.69	8.46	6.15	45	0.3435	16.54	0.1263	6.41	0.0489	0.25954	0.26718	0.21374	22	0.27273	0.13636	0.31818	109	0.25688	0.29358	0.19266	-34.4	-0.2626	-1
6.6667	0	11.1111	0	13.3333	4.4444	11.1111	8.8889	2.2222	8.7	1.45	10.14	1.45	13.04	5.8	10.14	7.25	1.45	24	0.3429	4.24	0.0606	1.57	0.0224	0.21429	0.25714	0.31429	45	0.22222	0.28889	0.31111	25	0.2	0.2	0.32	-34.6	-0.49429	0
10.8033	0	10.8033	10.8033	5.2632	5.2632	10.8033	10.8033	5.2632	5.17	0	6.9	8.62	3.45	5.17	6.9	6.9	3.45	18	0.3051	3.32	0.0562	1.31	0.0221	0.18644	0.25424	0.25424	19	0.26316	0.31579	0.26316	40	0.15	0.225	0.25	-18.8	-0.31864	1
0	4.5455	4.5455	4.5455	18.1818	9.0909	4.5455	4.5455	4.5455	6.48	1.85	9.26	5.56	5.56	4.63	7.41	7.41	9.26	29	0.2661	35.57	0.3263	11	0.1009	0.30275	0.22936	0.22936	22	0.22727	0.13636	0.40909	87	0.32184	0.25287	0.18391	-33.2	-0.30459	1
11.3636	0	9.0909	4.5455	0	0	13.6364	0	0	7.5	0	7.5	5	6.25	5	7.5	6.25	7.5	32	0.3951	9	0.1111	3.64	0.045	0.2963	0.20988	0.20988	22	0.22727	0.40909	0.09091	59	0.32203	0.13559	0.25424	-41.7	-0.51481	1
0	0	4.7619	4.7619	14.2857	9.5238	0	9.5238	0	6.12	0	8.16	6.12	6.12	4.08	4.08	4.08	8.16	22	0.44	2.22	0.0445	1.13	0.0226	0.3	0.18	0.24	21	0.2381	0.04762	0.38095	29	0.34483	0.27586	0.13793	-33.5	-0.67	1
4.5455	0	9.0909	9.0909	9.0909	9.0909	0	9.0909	4.5455	2.6	0	12.99	10.39	5.19	3.9	6.49	9.09	6.49	30	0.3846	2.06	0.0264	0.93	0.0119	0.23077	0.23077	0.32051	22	0.22727	0.18182	0.36364	56	0.23214	0.25	0.30357	-42.1	-0.53974	-1
0	0	9.5238	4.7619	19.0476	4.7619	0	14.2857	0	9.48	1.72	9.48	6.9	8.62	3.45	7.76	8.62	4.31	38	0.3248	16.18	0.1383	6.22	0.0531	0.22222	0.2906	0.25641	21	0.19048	0.14286	0.38095	96	0.22917	0.32292	0.22917	-45.7	-0.3906	1
11.3636	2.2727	4.5455	6.8182	13.6364	4.5455	4.5455	11.3636	6.8182	8.06	1.61	9.68	6.45	14.52	4.84	6.45	9.68	4.84	19	0.3016	8.44	0.134	3.46	0.0549	0.20635	0.30159	0.31746	44	0.22727	0.29545	0.31818	19	0.15789	0.31579	0.31579	-20.5	-0.3254	1
4.5455	0	4.5455	0	13.6364	9.0909	4.5455	9.0909	9.0909	3.67	0.92	10.09	1.83	7.34	7.34	7.34	9.17	6.42	36	0.3273	26.89	0.2445	8.77	0.0797	0.27273	0.18182	0.27273	22	0.22727	0.13636	0.40909	88	0.28409	0.19318	0.23864	-34.1	-0.31	-1
10.8696	0	15.2174	8.6957	13.0435	2.1739	10.8696	4.3478	2.1739	9.68	0	12.9	8.06	14.52	4.84	9.68	4.84	3.23	21	0.3333	13.63	0.2163	5.3	0.0841	0.22222	0.28571	0.31746	46	0.23913	0.30435	0.30435	17	0.17647	0.23529	0.35294	-25.1	-0.39841	1
2.1739	4.3478	10.8696	8.6957	15.2174	4.3478	10.8696	6.5217	2.1739	3.17	4.76	9.52	7.94	15.87	3.17	7.94	6.35	3.17	17	0.2656	17.43	0.2724	6.98	0.109	0.1875	0.20312	0.40625	46	0.21739	0.21739	0.3913	18	0.11111	0.16667	0.44444	-23.6	-0.36875	0
4.5455	4.5455	11.3636	6.8182	6.8182	4.5455	13.6364	6.8182	2.2727	2.78	5.56	12.5	4.17	5.56	4.17	12.5	5.56	5.56	27	0.3699	5.07	0.0694	2.08	0.0284	0.28767	0.24658	0.23288	44	0.25	0.29545	0.25	29	0.34483	0.17241	0.2069	-35.5	-0.4863	-1
0	0	9.0909	4.5455	0	4.5455	4.5455	13.6364	4.5455	0	0	6.19	4.12	3.09	6.19	3.09	11.34	5.15	33	0.3367	16.81	0.1715	5.89	0.0601	0.27551	0.16327	0.22449	22	0.31818	0.22727	0.18182	76	0.26316	0.14474	0.23684	-22.9	-0.23367	-1
4.3478	0	8.6957	8.6957	4.3478	13.0435	4.3478	17.3913	4.3478	3.8	1.27	8.86	12.66	3.8	6.33	1.27	16.46	7.59	25	0.3125	16.77	0.2097	6.3	0.0787	0.3125	0.225	0.2625	23	0.30435	0.21739	0.30435	57	0.31579	0.22807	0.24561	-28.4	-0.355	-1
10.8696	0	10.8696	4.3478	10.8696	4.3478	8.6957	6.5217	4.3478	9.59	0	10.96	2.74	10.96	4.11	8.22	5.48	5.48	22	0.2973	13.64	0.1844	5.15	0.0696	0.2027	0.2973	0.27027	46	0.19565	0.32609	0.26087	28	0.21429	0.25	0.28571	-25.9	-0.35	-1
9.3023	4.6512	6.9767	6.9767	16.2791	6.9767	6.9767	9.3023	2.3256	8	6.67	8	10.67	14.67	8	5.33	12	2.67	30	0.3947	3.68	0.0484	1.57	0.0207	0.21053	0.27632	0.38158	43	0.18605	0.32558	0.34884	33	0.24242	0.21212	0.42424	-46.5	-0.61184	-1
4.4444	0	11.1111	13.3333	11.1111	4.4444	6.6667	8.8889	2.2222	6.19	3.09	14.43	11.34	7.22	3.09	10.31	7.22	4.12	32	0.3265	11.74	0.1198	4.68	0.0478	0.23469	0.30612	0.27551	45	0.2	0.26667	0.33333	53	0.26415	0.33962	0.22642	-41.92	-0.42776	0
